,title,url
53,"The River
March 20, 2018 at 12:19 PM ·
You can't begin to imagine what will become possible. Watch the first full episode of #TheCrossing before it airs Monday April 2 10|9c
ABC.COM
Watch the First Episode of The Crossing!
When refugees begin to appear on the beach of a small town, Sheriff Ellis goes to investigate. But the origin of these people ends up being more complicated than anyone imagined possible. Stream The Crossing now on ABC.
WATCH MORE
The CrossingMarch 19, 2018 at 7:00 AM ·
You can't begin to imagine what will become possible. Watch the first full episode of #TheCrossing before it airs Monday April 2 10|9c",https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
54,"ABC.COM
Watch the First Episode of The Crossing!
When refugees begin to appear on the beach of a small town, Sheriff Ellis goes to investigate. But the origin of these people ends up being more complicated than anyone imagined possible. Stream The Crossing now on ABC.
WATCH MORE
The CrossingMarch 19, 2018 at 7:00 AM ·
You can't begin to imagine what will become possible. Watch the first full episode of #TheCrossing before it airs Monday April 2 10|9c",https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
55,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
56,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
57,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
58,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
59,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
60,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
61,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
62,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
63,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
64,,https://m.facebook.com/story.php?story_fbid=2597103290312234&id=206795762676344&eav=AfY3iZRzFMvDQ9f-miroGehnkz2DMR4mb9hLkUaiqsFAD-q5DQkxHwZDIVik1EYXXak&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
65,,https://m.facebook.com/story.php?story_fbid=2583112918377938&id=206795762676344&eav=AfZ3Pz8n7DZ3LkTot5PeMGFUdEZKgNE1e8pdNbTZj7tviIVNLIZH3zgY7cvVOcNDmGo&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
66,,https://m.facebook.com/story.php?story_fbid=2341154335907132&id=206795762676344&eav=AfaCk-FZtYTpADAIlXG4wSRqG-3bKx7KzII8fivOuNE9F75hd9a7j_iMtkcc5csG8iE&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
67,,https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
68,,https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
69,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
70,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
71,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
72,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
73,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
74,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
75,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
76,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
77,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
78,,https://m.facebook.com/story.php?story_fbid=2597103290312234&id=206795762676344&eav=AfY3iZRzFMvDQ9f-miroGehnkz2DMR4mb9hLkUaiqsFAD-q5DQkxHwZDIVik1EYXXak&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
79,,https://m.facebook.com/story.php?story_fbid=2583112918377938&id=206795762676344&eav=AfZ3Pz8n7DZ3LkTot5PeMGFUdEZKgNE1e8pdNbTZj7tviIVNLIZH3zgY7cvVOcNDmGo&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
80,,https://m.facebook.com/story.php?story_fbid=2341154335907132&id=206795762676344&eav=AfaCk-FZtYTpADAIlXG4wSRqG-3bKx7KzII8fivOuNE9F75hd9a7j_iMtkcc5csG8iE&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
81,,https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
82,,https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
83,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
84,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
85,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
86,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
87,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
88,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
89,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
90,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
91,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
92,,https://m.facebook.com/story.php?story_fbid=2597103290312234&id=206795762676344&eav=AfY3iZRzFMvDQ9f-miroGehnkz2DMR4mb9hLkUaiqsFAD-q5DQkxHwZDIVik1EYXXak&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
93,,https://m.facebook.com/story.php?story_fbid=2583112918377938&id=206795762676344&eav=AfZ3Pz8n7DZ3LkTot5PeMGFUdEZKgNE1e8pdNbTZj7tviIVNLIZH3zgY7cvVOcNDmGo&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
94,,https://m.facebook.com/story.php?story_fbid=2341154335907132&id=206795762676344&eav=AfaCk-FZtYTpADAIlXG4wSRqG-3bKx7KzII8fivOuNE9F75hd9a7j_iMtkcc5csG8iE&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
95,,https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
96,,https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
97,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
98,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
99,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
100,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
101,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
102,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
103,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
104,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
105,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
106,,https://m.facebook.com/story.php?story_fbid=2597103290312234&id=206795762676344&eav=AfY3iZRzFMvDQ9f-miroGehnkz2DMR4mb9hLkUaiqsFAD-q5DQkxHwZDIVik1EYXXak&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
107,,https://m.facebook.com/story.php?story_fbid=2583112918377938&id=206795762676344&eav=AfZ3Pz8n7DZ3LkTot5PeMGFUdEZKgNE1e8pdNbTZj7tviIVNLIZH3zgY7cvVOcNDmGo&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
108,,https://m.facebook.com/story.php?story_fbid=2341154335907132&id=206795762676344&eav=AfaCk-FZtYTpADAIlXG4wSRqG-3bKx7KzII8fivOuNE9F75hd9a7j_iMtkcc5csG8iE&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
109,,https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
110,,https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
111,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
112,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
113,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
114,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
115,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
116,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
117,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
118,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
119,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
120,,https://m.facebook.com/story.php?story_fbid=2597103290312234&id=206795762676344&eav=AfY3iZRzFMvDQ9f-miroGehnkz2DMR4mb9hLkUaiqsFAD-q5DQkxHwZDIVik1EYXXak&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
121,,https://m.facebook.com/story.php?story_fbid=2583112918377938&id=206795762676344&eav=AfZ3Pz8n7DZ3LkTot5PeMGFUdEZKgNE1e8pdNbTZj7tviIVNLIZH3zgY7cvVOcNDmGo&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
122,,https://m.facebook.com/story.php?story_fbid=2341154335907132&id=206795762676344&eav=AfaCk-FZtYTpADAIlXG4wSRqG-3bKx7KzII8fivOuNE9F75hd9a7j_iMtkcc5csG8iE&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
123,,https://m.facebook.com/story.php?story_fbid=1766509423371629&id=206795762676344&eav=AfalrWRCtKM1YU2-xkg0t2IammiT7zErks4K9RURxt-s4haZwnQqSrNoADiFPYCDIJA&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
124,,https://m.facebook.com/story.php?story_fbid=1743283622376609&id=1511821068849507&eav=AfbuNEXOhh4nI9rxWbwKqCC8Cz3whkSgrqXlimlmg6mbEXdkQo0jBjDapOOlSZ8NM2k&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
125,,https://m.facebook.com/story.php?story_fbid=1565945993427974&id=206795762676344&eav=AfaPS9Syj4nTalLTatOaVNX2W4N_3G9LbH4JZG9XmEixb1QkO_l9IfrBdA9SLr9RLoY&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
126,,https://m.facebook.com/story.php?story_fbid=1682774955099967&id=270204986356978&eav=AfbY6OE3xSqpIwGQj0A0eN7rfdHXxMkmHqtwOfYPA1XCM8dumpkali0dyfhv0UMbC-A&m_entstream_source=timeline&__tn__=%2As%2AsH-R&paipv=0
127,,https://m.facebook.com/story.php?story_fbid=1533704186652155&substory_index=0&id=206795762676344&eav=AfaVkFAfzNWTIhCnZKZNHATSmtvrLS16MH_Y_OuGpIHF7V8TwLiCawiddGjV0nKy80E&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
128,,https://m.facebook.com/story.php?story_fbid=1501881839834390&id=206795762676344&eav=AfbgUUQ5MXbrCH8TOKeL9QmD8MEpHmCZWfXpwo5biemrkCf2KbE_x2LfPp5Z8Lg36zU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
129,,https://m.facebook.com/story.php?story_fbid=1470146409674600&id=206795762676344&eav=AfZowPeC51NQF5P-fJDrXutJGx_gec5Bng1_CChO90Wb82QLmE1mZ4SHg9BXauCilSM&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
130,,https://m.facebook.com/story.php?story_fbid=1402025966486645&substory_index=0&id=206795762676344&eav=AfavoTybtwD3ethnU2i1gwHsgilvwN4z9hViNpyPjmozpJS3kWi5Kq-GUcaWWAbo2fw&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
131,,https://m.facebook.com/story.php?story_fbid=1277322568956986&substory_index=0&id=206795762676344&eav=Afb2K7-Rt--UM41zPQ7z1UdNkC1BAGNJlqiNTtuQMJMv1bkHF0baKWy4jzYlARI-n_U&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
132,,https://m.facebook.com/story.php?story_fbid=1272207122801864&id=206795762676344&eav=AfZHJGnYH2WCH08JkFPTePFT9aehcxYH_rLeTFtnCG7sRvm_UosP3Xk8tc1nSQze0GU&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
133,,https://m.facebook.com/story.php?story_fbid=1248624575160119&substory_index=0&id=206795762676344&eav=AfaOyhU5VLcVBeo6Cq3PsfIJnwWZn6fDeQhx-YaCvNeRU1jkuDMxmS2ADXIDNHX3Y_Y&m_entstream_source=timeline&__tn__=%2As%2As-R&paipv=0
